*  HI b-b recombination spectrum arising from HeI recombination (cont. opacity)
      1222.56  3.85298e-28
      1225.18  3.98083e-28
      1227.81  4.11130e-28
      1230.44  4.24177e-28
      1233.08  4.37817e-28
      1235.73  4.51566e-28
      1238.38  4.65443e-28
      1241.04  4.79480e-28
      1243.70  4.93706e-28
      1246.37  5.08133e-28
      1249.04  5.22634e-28
      1251.72  5.37193e-28
      1254.41  5.51716e-28
      1257.10  5.66570e-28
      1259.80  5.81277e-28
      1262.50  5.95948e-28
      1265.21  6.10489e-28
      1267.92  6.24948e-28
      1270.64  6.39279e-28
      1273.37  6.53374e-28
      1276.10  6.67218e-28
      1278.84  6.80681e-28
      1281.58  6.93818e-28
      1284.33  7.06481e-28
      1287.09  7.18614e-28
      1289.85  7.30197e-28
      1292.62  7.41066e-28
      1295.39  7.51217e-28
      1298.17  7.60565e-28
      1300.96  7.68987e-28
      1303.75  7.76404e-28
      1306.55  7.82777e-28
      1309.35  7.87958e-28
      1312.16  7.91876e-28
      1314.97  7.94456e-28
      1317.80  7.95593e-28
      1320.62  7.95192e-28
      1323.46  7.93182e-28
      1326.30  7.89487e-28
      1329.14  7.84011e-28
      1331.99  7.76683e-28
      1334.85  7.67491e-28
      1337.72  7.56314e-28
      1340.59  7.43160e-28
      1343.46  7.28024e-28
      1346.35  7.10844e-28
      1349.23  6.91693e-28
      1352.13  6.70597e-28
      1355.03  6.47600e-28
      1357.94  6.22737e-28
      1360.85  5.96186e-28
      1363.77  5.68044e-28
      1366.70  5.38527e-28
      1369.63  5.07815e-28
      1372.57  4.76116e-28
      1375.51  4.43618e-28
      1378.46  4.10814e-28
      1381.42  3.77744e-28
      1384.39  3.44821e-28
      1387.36  3.12414e-28
      1390.33  2.80768e-28
      1393.32  2.50190e-28
      1396.31  2.21080e-28
      1399.30  1.93645e-28
      1402.30  1.68046e-28
      1405.31  1.44572e-28
      1408.33  1.23333e-28
      1411.35  1.04457e-28
      1414.38  8.78710e-29
      1417.41  7.36192e-29
      1420.45  6.15976e-29
      1423.50  5.16544e-29
      1426.56  4.36179e-29
      1429.62  3.72764e-29
      1432.68  3.24153e-29
      1435.76  2.88207e-29
      1438.84  2.62543e-29
      1441.93  2.44838e-29
      1445.02  2.33415e-29
      1448.12  2.26938e-29
      1451.23  2.23729e-29
      1454.34  2.22883e-29
      1457.46  2.23749e-29
      1460.59  2.25051e-29
      1463.72  2.27450e-29
      1466.86  2.30299e-29
      1470.01  2.33074e-29
      1473.16  2.36033e-29
      1476.33  2.38837e-29
      1479.49  2.41407e-29
      1482.67  2.44353e-29
      1485.85  2.46844e-29
      1489.04  2.49648e-29
      1492.23  2.51781e-29
      1495.43  2.54213e-29
      1498.64  2.56336e-29
      1501.86  2.57845e-29
      1505.08  2.58644e-29
      1508.31  2.60242e-29
      1511.54  2.62481e-29
      1514.79  2.62911e-29
      1518.04  2.64644e-29
      1521.29  2.65672e-29
      1524.56  2.67405e-29
      1527.83  2.68518e-29
      1531.11  2.69627e-29
      1534.39  2.68278e-29
      1537.69  2.70631e-29
      1540.98  2.69827e-29
      1544.29  2.69716e-29
      1547.60  2.69331e-29
      1550.92  2.68243e-29
      1554.25  2.65920e-29
      1557.59  2.65257e-29
      1560.93  2.64483e-29
      1564.28  2.63735e-29
      1567.64  2.62610e-29
      1571.00  2.57345e-29
      1574.37  2.56587e-29
      1577.75  2.59189e-29
      1581.13  2.58240e-29
      1584.52  2.52238e-29
      1587.93  2.47588e-29
      1591.33  2.42814e-29
      1594.75  2.37706e-29
      1598.17  2.37097e-29
      1601.60  2.33623e-29
      1605.03  2.31023e-29
      1608.48  2.30526e-29
      1611.93  2.25866e-29
      1615.39  2.17666e-29
      1618.85  2.19200e-29
      1622.33  2.19439e-29
      1625.81  2.12621e-29
      1629.30  2.13697e-29
      1632.79  2.09565e-29
      1636.30  2.04413e-29
      1639.81  2.06035e-29
      1643.32  2.00071e-29
      1646.85  1.96999e-29
      1650.38  1.97072e-29
      1653.92  1.97021e-29
      1657.47  1.90927e-29
      1661.03  1.91064e-29
      1664.59  1.90650e-29
      1668.17  1.86619e-29
      1671.74  1.85918e-29
      1675.33  2.03221e-29
      1678.93  2.05045e-29
      1682.53  1.83253e-29
      1686.14  1.85039e-29
      1689.76  1.78070e-29
      1693.38  1.66480e-29
      1697.01  1.76389e-29
      1700.66  1.80661e-29
      1704.31  1.76750e-29
      1707.96  1.77104e-29
      1711.63  1.74464e-29
      1715.30  1.71786e-29
      1718.98  1.69750e-29
      1722.67  1.66858e-29
      1726.36  1.63208e-29
      1730.07  1.60359e-29
      1733.78  1.56660e-29
      1737.50  1.52685e-29
      1741.23  1.49158e-29
      1744.96  1.46020e-29
      1748.71  1.35933e-29
      1752.46  1.15319e-29
      1756.22  1.03866e-29
      1759.99  2.50097e-29
      1763.76  3.82783e-29
      1767.55  2.93303e-29
      1771.34  2.08186e-29
      1775.14  1.22020e-29
      1778.95  2.46485e-30
      1782.77  5.92923e-30
      1786.59  1.03992e-29
      1790.43  9.05789e-30
      1794.27  8.29163e-30
      1798.12  8.10620e-30
      1801.98  7.82870e-30
      1805.84  7.34457e-30
      1809.72  6.90876e-30
      1813.60  6.51837e-30
      1817.49  6.13450e-30
      1821.39  5.75366e-30
      1825.30  5.37421e-30
      1829.21  5.23359e-30
      1833.14  4.96384e-30
      1837.07  4.52096e-30
      1841.01  4.35192e-30
      1844.96  4.14733e-30
      1848.92  3.81439e-30
      1852.89  3.61372e-30
      1856.87  3.63430e-30
      1860.85  3.11457e-30
      1864.84  3.32738e-30
      1868.84  5.04087e-30
      1872.85  4.30808e-30
      1876.87  2.08962e-30
      1880.90  8.29455e-31
      1884.93  1.85403e-30
      1888.98  2.59114e-30
      1893.03  2.38374e-30
      1897.09  2.24433e-30
      1901.16  2.15020e-30
      1905.24  1.96404e-30
      1909.33  2.16876e-30
      1913.43  8.63592e-31
      1917.53  6.91751e-31
      1921.65  2.61128e-30
      1925.77 -7.65551e-30
      1929.90 -1.36962e-29
      1934.04 -2.37720e-30
      1938.19  1.80852e-30
      1942.35  1.40413e-30
      1946.52  1.46807e-30
      1950.70  1.31043e-30
      1954.88  1.27326e-30
      1959.08  1.23905e-30
      1963.28  9.97850e-31
      1967.49  9.31098e-31
      1971.71  1.14130e-30
      1975.94  1.25481e-30
      1980.18  1.07890e-30
      1984.43  1.09046e-30
      1988.69  1.04386e-30
      1992.96  4.63403e-31
      1997.23  2.11928e-30
      2001.52      0.00000
      2005.81      0.00000
      2010.12      0.00000
      2014.43      0.00000
      2018.75      0.00000
      2023.08      0.00000
      2027.42      0.00000
      2031.77      0.00000
      2036.13      0.00000
      2040.50      0.00000
      2044.88      0.00000
      2049.27      0.00000
      2053.66      0.00000
      2058.07      0.00000
      2062.49      0.00000
      2066.91      0.00000
      2071.35      0.00000
      2075.79      0.00000
      2080.25      0.00000
      2084.71      0.00000
      2089.18      0.00000
      2093.66      0.00000
      2098.16      0.00000
      2102.66      0.00000
      2107.17      0.00000
      2111.69      0.00000
      2116.22      0.00000
      2120.76      0.00000
      2125.31      0.00000
      2129.87      0.00000
      2134.44      0.00000
      2139.02      0.00000
      2143.61      0.00000
      2148.21      0.00000
      2152.82      0.00000
      2157.44      0.00000
      2162.07      0.00000
      2166.71      0.00000
      2171.36      0.00000
      2176.01      0.00000
      2180.68      0.00000
      2185.36      0.00000
      2190.05      0.00000
      2194.75      0.00000
      2199.46      0.00000
      2204.18      0.00000
      2208.91      0.00000
      2213.65      0.00000
      2218.40      0.00000
      2223.16      0.00000
      2227.93      0.00000
      2232.71      0.00000
      2237.50      0.00000
      2242.30      0.00000
      2247.11      0.00000
      2251.93      0.00000
      2256.76      0.00000
      2261.60      0.00000
      2266.46      0.00000
      2271.32      0.00000
      2276.19      0.00000
      2281.08      0.00000
      2285.97      0.00000
      2290.88      0.00000
      2295.79      0.00000
      2300.72      0.00000
      2305.65      0.00000
      2310.60      0.00000
      2315.56      0.00000
      2320.53      0.00000
      2325.51      0.00000
      2330.50      0.00000
      2335.50      0.00000
      2340.51      0.00000
      2345.53      0.00000
      2350.56      0.00000
      2355.60      0.00000
      2360.66      0.00000
      2365.72      0.00000
      2370.80      0.00000
      2375.89      0.00000
      2380.99      0.00000
      2386.09      0.00000
      2391.21      0.00000
      2396.34      0.00000
      2401.48      0.00000
      2406.64      0.00000
      2411.80      0.00000
      2416.98      0.00000
      2422.16      0.00000
      2427.36      0.00000
      2432.57      0.00000
      2437.79      0.00000
      2443.02      0.00000
      2448.26      0.00000
      2453.51      0.00000
      2458.78      0.00000
      2464.05      0.00000
      2469.34      0.00000
      2474.64      0.00000
      2479.95      0.00000
      2485.27      0.00000
      2490.60      0.00000
      2495.94      0.00000
      2501.30      0.00000
      2506.67      0.00000
      2512.04      0.00000
      2517.44      0.00000
      2522.84      0.00000
      2528.25      0.00000
      2533.67      0.00000
      2539.11      0.00000
      2544.56      0.00000
      2550.02      0.00000
      2555.49      0.00000
      2560.97      0.00000
      2566.47      0.00000
      2571.97      0.00000
      2577.49      0.00000
      2583.02      0.00000
      2588.56      0.00000
      2594.12      0.00000
      2599.68      0.00000
      2605.26      0.00000
      2610.85      0.00000
      2616.45      0.00000
      2622.07      0.00000
      2627.69      0.00000
      2633.33      0.00000
      2638.98      0.00000
      2644.65      0.00000
      2650.32      0.00000
      2656.00      0.00000
      2661.70      0.00000
      2667.41      0.00000
      2673.14      0.00000
      2678.87      0.00000
      2684.62      0.00000
      2690.38      0.00000
      2696.15      0.00000
      2701.94      0.00000
      2707.74      0.00000
      2713.54      0.00000
      2719.37      0.00000
      2725.20      0.00000
      2731.05      0.00000
      2736.91      0.00000
      2742.78      0.00000
      2748.67      0.00000
      2754.57      0.00000
      2760.48      0.00000
      2766.40      0.00000
      2772.33      0.00000
      2778.28      0.00000
      2784.24      0.00000
      2790.22      0.00000
      2796.21      0.00000
      2802.20      0.00000
      2808.21      0.00000
      2814.24      0.00000
      2820.28      0.00000
      2826.33      0.00000
      2832.39      0.00000
      2838.47      0.00000
      2844.56      0.00000
      2850.67      0.00000
      2856.78      0.00000
      2862.91      0.00000
      2869.06      0.00000
      2875.21      0.00000
      2881.38      0.00000
      2887.56      0.00000
      2893.76      0.00000
      2899.97      0.00000
      2906.19      0.00000
      2912.42      0.00000
      2918.67      0.00000
      2924.93      0.00000
      2931.21      0.00000
      2937.50      0.00000
      2943.80      0.00000
      2950.12      0.00000
      2956.45      0.00000
      2962.79      0.00000
      2969.15      0.00000
      2975.52      0.00000
      2981.90      0.00000
      2988.30      0.00000
      2994.72      0.00000
      3001.14      0.00000
      3007.58      0.00000
      3014.03      0.00000
      3020.50      0.00000
      3026.98      0.00000
      3033.47      0.00000
      3039.98      0.00000
      3046.50      0.00000
      3053.04      0.00000
      3059.59      0.00000
      3066.16      0.00000
      3072.73      0.00000
      3079.33      0.00000
      3085.94      0.00000
      3092.55      0.00000
      3099.19      0.00000
      3105.84      0.00000
      3112.51      0.00000
      3119.18      0.00000
      3125.88      0.00000
      3132.59      0.00000
      3139.31      0.00000
      3146.04      0.00000
      3152.79      0.00000
      3159.56      0.00000
      3166.33      0.00000
      3173.13      0.00000
      3179.94      0.00000
      3186.76      0.00000
      3193.60      0.00000
      3200.45      0.00000
      3207.32      0.00000
      3214.20      0.00000
      3221.09      0.00000
      3228.01      0.00000
      3234.93      0.00000
      3241.87      0.00000
      3248.83      0.00000
      3255.80      0.00000
      3262.78      0.00000
      3269.79      0.00000
      3276.80      0.00000
      3283.83      0.00000
      3290.88      0.00000
      3297.94      0.00000
      3305.02      0.00000
      3312.10      0.00000
      3319.21      0.00000
      3326.34      0.00000
      3333.47      0.00000
      3340.62      0.00000
      3347.79      0.00000
      3354.97      0.00000
      3362.17      0.00000
      3369.39      0.00000
      3376.62      0.00000
      3383.86      0.00000
      3391.12      0.00000
      3398.40      0.00000
      3405.69      0.00000
      3412.99      0.00000
      3420.32      0.00000
      3427.66      0.00000
      3435.02      0.00000
      3442.38      0.00000
      3449.77      0.00000
      3457.17      0.00000
      3464.59      0.00000
      3472.02      0.00000
      3479.47      0.00000
      3486.93      0.00000
      3494.42      0.00000
      3501.92      0.00000
      3509.43      0.00000
      3516.96      0.00000
      3524.51      0.00000
      3532.07      0.00000
      3539.64      0.00000
      3547.24      0.00000
      3554.85      0.00000
      3562.48      0.00000
      3570.12      0.00000
      3577.78      0.00000
      3585.46      0.00000
      3593.15      0.00000
      3600.86      0.00000
      3608.59      0.00000
      3616.33      0.00000
      3624.09      0.00000
      3631.87      0.00000
      3639.66      0.00000
      3647.47      0.00000
      3655.29      0.00000
      3663.14      0.00000
      3670.99      0.00000
      3678.87      0.00000
      3686.77      0.00000
      3694.68      0.00000
      3702.61      0.00000
      3710.55      0.00000
      3718.51      0.00000
      3726.49      0.00000
      3734.48      0.00000
      3742.50      0.00000
      3750.53      0.00000
      3758.57      0.00000
      3766.64      0.00000
      3774.72      0.00000
      3782.82      0.00000
      3790.93      0.00000
      3799.07      0.00000
      3807.22      0.00000
      3815.39      0.00000
      3823.58      0.00000
      3831.78      0.00000
      3840.01      0.00000
      3848.24      0.00000
      3856.50      0.00000
      3864.78      0.00000
      3873.06      0.00000
      3881.37      0.00000
      3889.70      0.00000
      3898.05      0.00000
      3906.41      0.00000
      3914.79      0.00000
      3923.20      0.00000
      3931.61      0.00000
      3940.05      0.00000
      3948.50      0.00000
      3956.97      0.00000
      3965.46      0.00000
      3973.97      0.00000
      3982.49      0.00000
      3991.04      0.00000
      3999.61      0.00000
      4008.19      0.00000
      4016.78      0.00000
      4025.40      0.00000
      4034.04      0.00000
      4042.70      0.00000
      4051.37      0.00000
      4060.06      0.00000
      4068.78      0.00000
      4077.51      0.00000
      4086.25      0.00000
      4095.02      0.00000
      4103.81      0.00000
      4112.61      0.00000
      4121.44      0.00000
      4130.28      0.00000
      4139.15      0.00000
      4148.02      0.00000
      4156.93      0.00000
      4165.85      0.00000
      4174.78      0.00000
      4183.74      0.00000
      4192.72      0.00000
      4201.71      0.00000
      4210.73      0.00000
      4219.76      0.00000
      4228.82      0.00000
      4237.89      0.00000
      4246.98      0.00000
      4256.10      0.00000
      4265.22      0.00000
      4274.38      0.00000
      4283.55      0.00000
      4292.73      0.00000
      4301.95      0.00000
      4311.18      0.00000
      4320.43      0.00000
      4329.70      0.00000
      4338.99      0.00000
      4348.30      0.00000
      4357.63      0.00000
      4366.98      0.00000
      4376.35      0.00000
      4385.74      0.00000
      4395.15      0.00000
      4404.58      0.00000
      4414.03      0.00000
      4423.50      0.00000
      4432.99      0.00000
      4442.50      0.00000
      4452.04      0.00000
      4461.59      0.00000
      4471.16      0.00000
      4480.76      0.00000
      4490.37      0.00000
      4500.00      0.00000
